,venue,headliner,weekday,date,main_genre
11421,The Kennedy Center,National Symphony Orchestra,Thursday,5/31/12,world
11420,The Kennedy Center,National Symphony Orchestra,Friday,3/9/12,world
11419,The Kennedy Center,National Symphony Orchestra,Thursday,4/19/12,world
11418,The Kennedy Center,National Symphony Orchestra,Friday,2/10/12,world
11417,The Kennedy Center,National Symphony Orchestra,Thursday,3/22/12,world
11416,The Kennedy Center,National Symphony Orchestra,Thursday,3/8/12,world
11415,The Kennedy Center,National Symphony Orchestra,Friday,6/8/12,world
11414,The Kennedy Center,National Symphony Orchestra,Friday,5/18/12,world
11413,The Kennedy Center,National Symphony Orchestra,Sunday,2/19/12,world
11412,The Kennedy Center,National Symphony Orchestra,Friday,4/6/12,world
11411,The Kennedy Center,National Symphony Orchestra,Thursday,6/7/12,world
11410,The Kennedy Center,National Symphony Orchestra,Friday,3/16/12,world
11409,The Kennedy Center,National Symphony Orchestra,Thursday,5/17/12,world
11408,The Kennedy Center,National Symphony Orchestra,Thursday,4/5/12,world
11407,The Kennedy Center,National Symphony Orchestra,Saturday,6/2/12,world
11406,The Kennedy Center,National Symphony Orchestra,Friday,2/3/12,world
11405,The Kennedy Center,National Symphony Orchestra,Thursday,3/15/12,world
11404,The Kennedy Center,National Symphony Orchestra,Thursday,2/16/12,world
11403,The Kennedy Center,National Symphony Orchestra,Friday,6/1/12,world
11402,The Kennedy Center,National Symphony Orchestra,Thursday,2/2/12,world
11401,The Kennedy Center,National Symphony Orchestra,Saturday,3/10/12,world
11400,The Kennedy Center,National Symphony Orchestra,Friday,4/20/12,world
11399,The Kennedy Center,National Symphony Orchestra,Thursday,1/19/12,world
11398,The Kennedy Center,National Symphony Orchestra,Friday,1/13/12,world
11397,The Kennedy Center,National Symphony Orchestra,Thursday,1/12/12,world
11396,The Kennedy Center,National Symphony Orchestra,Saturday,1/21/12,world
11395,The Kennedy Center,National Symphony Orchestra,Friday,1/20/12,world
11392,The Kennedy Center,National Symphony Orchestra,Saturday,4/7/12,world
11391,The Kennedy Center,National Symphony Orchestra,Saturday,1/14/12,world
11390,The Kennedy Center,National Symphony Orchestra,Saturday,3/24/12,world
11389,The Kennedy Center,National Symphony Orchestra,Saturday,3/17/12,world
11388,The Kennedy Center,National Symphony Orchestra,Saturday,6/9/12,world
11387,The Kennedy Center,National Symphony Orchestra,Saturday,2/18/12,world
11386,The Kennedy Center,National Symphony Orchestra,Saturday,2/4/12,world
11385,The Kennedy Center,National Symphony Orchestra,Saturday,4/21/12,world
11376,The Kennedy Center,National Symphony Orchestra,Saturday,5/19/12,world
11371,The Kennedy Center,National Symphony Orchestra,Friday,4/13/12,world
11369,The Kennedy Center,Zakir Hussain,Saturday,3/17/12,world
11365,The Kennedy Center,National Symphony Orchestra,Thursday,2/9/12,world
11364,The Kennedy Center,National Symphony Orchestra,Sunday,1/29/12,world
11363,The Kennedy Center,National Symphony Orchestra,Thursday,1/26/12,world
11362,The Kennedy Center,National Symphony Orchestra,Saturday,1/28/12,world
11358,The Kennedy Center,Bombino,Tuesday,9/4/12,world
11350,The Kennedy Center,National Symphony Orchestra,Thursday,12/1/11,world
11349,The Kennedy Center,National Symphony Orchestra,Friday,12/16/11,world
11348,The Kennedy Center,National Symphony Orchestra,Thursday,12/15/11,world
11347,The Kennedy Center,National Symphony Orchestra,Saturday,12/3/11,world
11346,The Kennedy Center,National Symphony Orchestra,Saturday,12/31/11,world
11345,The Kennedy Center,National Symphony Orchestra,Friday,12/2/11,world
11344,The Kennedy Center,National Symphony Orchestra,Sunday,12/18/11,world
11343,The Kennedy Center,National Symphony Orchestra,Saturday,11/5/11,world
11342,The Kennedy Center,National Symphony Orchestra,Thursday,10/27/11,world
11341,The Kennedy Center,National Symphony Orchestra,Friday,11/18/11,world
11340,The Kennedy Center,National Symphony Orchestra,Friday,11/4/11,world
11339,The Kennedy Center,National Symphony Orchestra,Thursday,11/17/11,world
11338,The Kennedy Center,National Symphony Orchestra,Thursday,11/3/11,world
11337,The Kennedy Center,National Symphony Orchestra,Friday,11/11/11,world
11336,The Kennedy Center,National Symphony Orchestra,Friday,10/28/11,world
11335,The Kennedy Center,National Symphony Orchestra,Thursday,11/10/11,world
11331,The Kennedy Center,National Symphony Orchestra,Saturday,12/17/11,world
11330,The Kennedy Center,National Symphony Orchestra,Saturday,10/8/11,world
11329,The Kennedy Center,National Symphony Orchestra,Saturday,11/19/11,world
11328,The Kennedy Center,National Symphony Orchestra,Saturday,11/12/11,world
11327,The Kennedy Center,National Symphony Orchestra,Saturday,10/29/11,world
11309,The Kennedy Center,National Symphony Orchestra,Saturday,4/9/11,world
11308,The Kennedy Center,National Symphony Orchestra,Saturday,6/18/11,world
11307,The Kennedy Center,National Symphony Orchestra,Saturday,6/4/11,world
11306,The Kennedy Center,National Symphony Orchestra,Saturday,4/30/11,world
11305,The Kennedy Center,National Symphony Orchestra,Saturday,5/21/11,world
11303,The Kennedy Center,National Symphony Orchestra,Saturday,3/19/11,world
11302,The Kennedy Center,National Symphony Orchestra,Saturday,3/12/11,world
11293,The Kennedy Center,National Symphony Orchestra,Saturday,1/15/11,world
11292,The Kennedy Center,National Symphony Orchestra,Saturday,1/29/11,world
11291,The Kennedy Center,National Symphony Orchestra,Saturday,1/22/11,world
11287,The Kennedy Center,National Symphony Orchestra,Friday,6/17/11,world
11270,The Kennedy Center,National Symphony Orchestra,Saturday,12/18/10,world
11269,The Kennedy Center,National Symphony Orchestra,Saturday,12/4/10,world
11262,The Kennedy Center,National Symphony Orchestra,Saturday,10/16/10,world
11261,The Kennedy Center,National Symphony Orchestra,Saturday,10/9/10,world
11257,The Kennedy Center,National Symphony Orchestra,Saturday,10/2/10,world
11256,The Kennedy Center,National Symphony Orchestra,Friday,10/1/10,world
11255,The Kennedy Center,National Symphony Orchestra,Thursday,9/30/10,world
11254,The Kennedy Center,National Symphony Orchestra,Saturday,9/25/10,world
11253,The Kennedy Center,National Symphony Orchestra,Saturday,6/19/10,world
11247,The Kennedy Center,National Symphony Orchestra,Saturday,6/12/10,world
11246,The Kennedy Center,Saffron Caravan,Tuesday,4/13/10,world
11240,The Kennedy Center,National Symphony Orchestra,Saturday,5/22/10,world
11239,The Kennedy Center,National Symphony Orchestra,Saturday,5/8/10,world
11238,The Kennedy Center,National Symphony Orchestra,Saturday,5/1/10,world
11226,The Kennedy Center,Masters Of Persian Music,Sunday,2/28/10,world
11211,The Kennedy Center,Abaji,Monday,1/11/10,world
11210,The Kennedy Center,The Cuban Cowboys,Saturday,1/9/10,world
11208,The Kennedy Center,Billy Mccomiskey,Thursday,12/30/10,world
11207,The Kennedy Center,National Symphony Orchestra,Saturday,3/6/10,world
11206,The Kennedy Center,National Symphony Orchestra,Saturday,3/27/10,world
11205,The Kennedy Center,National Symphony Orchestra,Saturday,1/23/10,world
11204,The Kennedy Center,National Symphony Orchestra,Saturday,1/16/10,world
11203,The Kennedy Center,National Symphony Orchestra,Saturday,1/9/10,world
11202,The Kennedy Center,Ravi Shankar,Sunday,11/7/10,world
11201,The Kennedy Center,National Symphony Orchestra,Saturday,11/6/10,world
11194,The Kennedy Center,Instrumental,Saturday,6/27/09,world
11193,The Kennedy Center,Instrumental,Sunday,6/28/09,world
11192,The Kennedy Center,Instrumental,Saturday,5/9/09,world
11191,The Kennedy Center,Instrumental,Saturday,4/4/09,world
11190,The Kennedy Center,Instrumental,Thursday,5/14/09,world
11189,The Kennedy Center,Instrumental,Thursday,5/7/09,world
11188,The Kennedy Center,Instrumental,Thursday,4/9/09,world
11187,The Kennedy Center,Instrumental,Thursday,2/26/09,world
11186,The Kennedy Center,Instrumental,Friday,1/16/09,world
11185,The Kennedy Center,Instrumental,Thursday,2/19/09,world
11184,The Kennedy Center,Instrumental,Saturday,2/7/09,world
11183,The Kennedy Center,Instrumental,Thursday,5/28/09,world
11182,The Kennedy Center,Instrumental,Saturday,5/30/09,world
11181,The Kennedy Center,Instrumental,Friday,5/8/09,world
11179,The Kennedy Center,Instrumental,Friday,3/20/09,world
11178,The Kennedy Center,Instrumental,Sunday,3/15/09,world
11177,The Kennedy Center,Instrumental,Thursday,3/12/09,world
11174,The Kennedy Center,Instrumental,Thursday,1/8/09,world
11171,The Kennedy Center,Instrumental,Friday,3/13/09,world
11158,The Kennedy Center,National Symphony Orchestra,Saturday,12/5/09,world
11140,The Kennedy Center,Hakim,Saturday,10/31/09,world
11134,The Kennedy Center,Marcio Local,Thursday,1/8/09,world
11126,The Kennedy Center,Pistolera,Friday,4/10/09,world
11123,The Kennedy Center,National Symphony Orchestra,Thursday,4/9/09,world
11114,The Kennedy Center,National Symphony Orchestra,Friday,1/23/09,world
11107,The Kennedy Center,National Symphony Orchestra,Friday,1/9/09,world
11106,The Kennedy Center,National Symphony Orchestra,Thursday,1/15/09,world
11105,The Kennedy Center,National Symphony Orchestra,Thursday,1/8/09,world
11102,The Kennedy Center,Instrumental,Sunday,5/31/09,world
11101,The Kennedy Center,Instrumental,Friday,5/1/09,world
11100,The Kennedy Center,Instrumental,Saturday,3/14/09,world
11099,The Kennedy Center,National Symphony Orchestra,Saturday,6/27/09,world
11098,The Kennedy Center,National Symphony Orchestra,Saturday,5/16/09,world
11097,The Kennedy Center,National Symphony Orchestra,Saturday,5/9/09,world
11096,The Kennedy Center,National Symphony Orchestra,Saturday,5/2/09,world
11095,The Kennedy Center,National Symphony Orchestra,Saturday,4/25/09,world
11094,The Kennedy Center,National Symphony Orchestra,Saturday,4/18/09,world
11093,The Kennedy Center,National Symphony Orchestra,Saturday,4/11/09,world
11092,The Kennedy Center,National Symphony Orchestra,Saturday,3/21/09,world
11091,The Kennedy Center,National Symphony Orchestra,Saturday,2/28/09,world
11090,The Kennedy Center,National Symphony Orchestra,Saturday,2/21/09,world
11089,The Kennedy Center,National Symphony Orchestra,Saturday,2/7/09,world
11088,The Kennedy Center,National Symphony Orchestra,Saturday,1/24/09,world
11087,The Kennedy Center,National Symphony Orchestra,Saturday,1/17/09,world
11086,The Kennedy Center,National Symphony Orchestra,Saturday,1/10/09,world
11080,The Kennedy Center,Instrumental,Thursday,10/30/08,world
11079,The Kennedy Center,Instrumental,Saturday,11/15/08,world
11078,The Kennedy Center,Instrumental,Thursday,11/13/08,world
11077,The Kennedy Center,Instrumental,Friday,10/3/08,world
11076,The Kennedy Center,Instrumental,Thursday,10/2/08,world
11075,The Kennedy Center,Instrumental,Friday,12/5/08,world
11073,The Kennedy Center,Instrumental,Saturday,12/6/08,world
11069,The Kennedy Center,Instrumental,Thursday,10/16/08,world
11068,The Kennedy Center,Instrumental,Thursday,12/18/08,world
11065,The Kennedy Center,Instrumental,Saturday,9/20/08,world
11064,The Kennedy Center,Instrumental,Friday,11/21/08,world
11063,The Kennedy Center,Instrumental,Thursday,11/20/08,world
11062,The Kennedy Center,Instrumental,Sunday,10/12/08,world
11061,The Kennedy Center,Instrumental,Friday,10/31/08,world
11060,The Kennedy Center,Instrumental,Sunday,10/26/08,world
11059,The Kennedy Center,Instrumental,Friday,9/26/08,world
11058,The Kennedy Center,Instrumental,Friday,12/19/08,world
11057,The Kennedy Center,Instrumental,Friday,10/17/08,world
11056,The Kennedy Center,Instrumental,Friday,11/14/08,world
11055,The Kennedy Center,Instrumental,Saturday,10/4/08,world
11054,The Kennedy Center,Instrumental,Thursday,9/25/08,world
11053,The Kennedy Center,Instrumental,Sunday,12/14/08,world
11052,The Kennedy Center,Instrumental,Saturday,9/27/08,world
11051,The Kennedy Center,Instrumental,Friday,9/12/08,world
11050,The Kennedy Center,Instrumental,Thursday,9/11/08,world
11049,The Kennedy Center,Instrumental,Sunday,5/4/08,world
11048,The Kennedy Center,Instrumental,Friday,6/27/08,world
11047,The Kennedy Center,Instrumental,Saturday,6/28/08,world
11046,The Kennedy Center,Instrumental,Sunday,6/29/08,world
11045,The Kennedy Center,Instrumental,Thursday,6/26/08,world
11044,The Kennedy Center,Instrumental,Thursday,5/8/08,world
11043,The Kennedy Center,Instrumental,Saturday,6/14/08,world
11042,The Kennedy Center,Instrumental,Thursday,6/12/08,world
11041,The Kennedy Center,Instrumental,Monday,6/16/08,world
11040,The Kennedy Center,Instrumental,Thursday,6/5/08,world
11039,The Kennedy Center,Instrumental,Friday,6/6/08,world
11038,The Kennedy Center,Instrumental,Saturday,6/7/08,world
11037,The Kennedy Center,Instrumental,Thursday,4/24/08,world
11036,The Kennedy Center,Instrumental,Friday,4/11/08,world
11032,The Kennedy Center,National Symphony Orchestra,Friday,11/14/08,world
11031,The Kennedy Center,National Symphony Orchestra,Friday,10/17/08,world
11030,The Kennedy Center,National Symphony Orchestra,Thursday,10/16/08,world
11027,The Kennedy Center,Monika Jalili,Saturday,9/6/08,world
11021,The Kennedy Center,Billy Mccomiskey,Saturday,12/27/08,world
11015,The Kennedy Center,National Symphony Orchestra,Thursday,12/4/08,world
11013,The Kennedy Center,National Symphony Orchestra,Friday,11/21/08,world
11011,The Kennedy Center,National Symphony Orchestra,Thursday,11/13/08,world
11005,The Kennedy Center,National Symphony Orchestra,Thursday,10/23/08,world
11003,The Kennedy Center,National Symphony Orchestra,Sunday,10/12/08,world
10995,The Kennedy Center,Mingo Saldivar,Monday,9/22/08,world
10994,The Kennedy Center,National Symphony Orchestra,Tuesday,9/23/08,world
10983,The Kennedy Center,Lila Downs,Saturday,9/13/08,world
10982,The Kennedy Center,Tonolec,Saturday,8/23/08,world
10979,The Kennedy Center,National Symphony Orchestra,Saturday,12/20/08,world
10978,The Kennedy Center,National Symphony Orchestra,Saturday,12/6/08,world
10977,The Kennedy Center,National Symphony Orchestra,Saturday,11/22/08,world
10976,The Kennedy Center,National Symphony Orchestra,Saturday,11/15/08,world
10975,The Kennedy Center,National Symphony Orchestra,Saturday,11/1/08,world
10974,The Kennedy Center,National Symphony Orchestra,Saturday,10/25/08,world
10973,The Kennedy Center,National Symphony Orchestra,Saturday,10/18/08,world
10972,The Kennedy Center,National Symphony Orchestra,Saturday,10/4/08,world
10971,The Kennedy Center,National Symphony Orchestra,Saturday,9/20/08,world
10969,The Kennedy Center,National Symphony Orchestra,Saturday,6/28/08,world
10968,The Kennedy Center,National Symphony Orchestra,Saturday,6/14/08,world
10967,The Kennedy Center,National Symphony Orchestra,Saturday,5/31/08,world
10966,The Kennedy Center,National Symphony Orchestra,Saturday,5/10/08,world
10965,The Kennedy Center,National Symphony Orchestra,Saturday,4/26/08,world
10961,The Kennedy Center,Ladysmith Black Mambazo,Thursday,6/12/08,world
10948,The Kennedy Center,Youssou N'Dour,Monday,11/19/07,world
10938,Howard Theatre,Sweet Micky,Saturday,9/9/17,world
10928,Howard Theatre,Los Nocheros,Thursday,6/8/17,world
10922,Howard Theatre,Ella Baila Sola,Wednesday,3/22/17,world
10914,Howard Theatre,Leo Dan,Friday,6/30/17,world
10894,Howard Theatre,Buika,Saturday,2/18/17,world
10854,Howard Theatre,Ze Paulo Becker,Tuesday,10/4/16,world
10838,Howard Theatre,Mosh Ben Ari,Sunday,3/20/16,world
10819,Howard Theatre,Cubanismo!,Thursday,6/23/16,world
10791,Howard Theatre,El Gran Combo de Puerto Rico,Saturday,4/16/16,world
10786,Howard Theatre,Afro-Cuban All Stars,Thursday,5/5/16,world
10783,Howard Theatre,Buika,Tuesday,10/11/16,world
10773,Howard Theatre,Los Cafres,Saturday,7/9/16,world
10755,Howard Theatre,Orishas,Friday,8/26/16,world
10750,Howard Theatre,Molotov,Tuesday,9/13/16,world
10749,Howard Theatre,Kassav',Wednesday,9/7/16,world
10721,Howard Theatre,Seu Jorge,Tuesday,11/8/16,world
10717,Howard Theatre,Bilal,Friday,11/25/16,world
10692,Howard Theatre,Kid Creole And The Coconuts,Thursday,3/26/15,world
10677,Howard Theatre,Los Van Van,Friday,8/7/15,world
10670,Howard Theatre,Panteon Rococo,Sunday,10/11/15,world
10666,Howard Theatre,Los Cafres,Sunday,5/31/15,world
10661,Howard Theatre,Leo Dan,Saturday,6/20/15,world
10629,Howard Theatre,?uestlove,Friday,1/16/15,world
10610,Howard Theatre,Jarabe de Palo,Friday,4/24/15,world
10585,Howard Theatre,Shewandagne Hailu,Saturday,2/15/14,world
10515,Howard Theatre,Jesse Cook,Friday,4/11/14,world
10514,Howard Theatre,El Gran Combo de Puerto Rico,Friday,4/4/14,world
10483,Howard Theatre,Jesse Boykins III,Wednesday,5/28/14,world
10474,Howard Theatre,?uestlove,Friday,2/28/14,world
10473,Howard Theatre,Susana Baca,Tuesday,11/25/14,world
10463,Howard Theatre,Jesse Boykins III,Wednesday,5/21/14,world
10438,Howard Theatre,Molotov,Saturday,12/13/14,world
10381,Howard Theatre,Haile Roots,Saturday,8/31/13,world
10358,Howard Theatre,Sergent Garcia,Tuesday,4/30/13,world
10355,Howard Theatre,Mickey Hart,Tuesday,5/14/13,world
10338,Howard Theatre,Susana Baca,Thursday,6/13/13,world
10331,Howard Theatre,Tito Nieves,Saturday,6/8/13,world
10319,Howard Theatre,Jorge Ben Jor,Saturday,11/16/13,world
10310,Howard Theatre,La India,Thursday,2/14/13,world
10298,Howard Theatre,Carla Morrison,Monday,7/8/13,world
10263,Howard Theatre,Fonseca,Wednesday,4/17/13,world
10255,Howard Theatre,?uestlove,Saturday,6/15/13,world
10244,Howard Theatre,?uestlove,Saturday,3/30/13,world
10242,Howard Theatre,Gilberto Santa Rosa,Sunday,8/25/13,world
10237,Howard Theatre,El Gran Combo de Puerto Rico,Thursday,3/14/13,world
10230,Howard Theatre,Bilal,Saturday,12/14/13,world
10215,Howard Theatre,Afro-Cuban All Stars,Sunday,3/24/13,world
